"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"2588717","@AmazonHelp Hermes is showing my parcel as delivered but there’s no sign of it, can you help as I need it before going away at the weekend","@126974 We're here to help, Katie! Have you tried all these steps to locate your parcel: https://t.co/TsH1s26QJZ ? Let us know! ^JE","2588717","Mon Oct 30 18:41:30 +0000 2017"
"1408293","@AmazonHelp I have checked and in not seeing anything.","@447329 I'm sorry our e-mail isn't showing up in your inbox. Please look for it here instead: https://t.co/Ea57LOnRbh ^MB","1408292","Wed Nov 01 22:51:21 +0000 2017"
"2093989","@115850  Destroying Diwali Happiness. Placed an order ""405-6270053-6222712 "" as gift for parents not delivered saying customer refused","@618695 I'm sorry the package is being returned to the seller. I understand how important the package was. We truly don't 1/4 ^SH","2093989","Thu Oct 19 02:38:11 +0000 2017"
"1894036","Prompte Lieferung in den @116316 Locker, aber dann keinen Code bekommen... Amazon Lockdown sozusagen.","@564618 Hast du bereits unter ""Mein Konto"" in der Sendungsverfolgung deiner Bestellung nachgesehen, ob dort der Abholcode angezeigt wird? Falls dort keiner ist, kontaktiere bitte unsere Kollegen im Kundenservice: https://t.co/ohyvGrpvrY Gruß ^VM","1894036","Sun Nov 26 08:25:43 +0000 2017"
"1112662","@AmazonHelp En DM ?","@357887 Oui, je vous prie . 
^KE","1112661","Sun Oct 15 12:33:53 +0000 2017"
"1118567","Und wenn mir jetzt noch @116316 erklärt, was es mit gebrauchten Reinigungstabletten für die Kaffeemaschine auf sich hat…. 😂","@383920 Versandtatum wird der 26.10. angezeigt. Noch ist es nicht zu spät. Hab bitte Geduld, auch wenns schwer fällt.  ^TG","1118567","Tue Oct 24 05:05:10 +0000 2017"
"821189","@AmazonHelp But I ordered it originally said it’d be here by Friday, why did it change?","@315599 I understand your concern. To confirm, what was the delivery date in your confirmation e-mail: https://t.co/cZIAVITC4L? ^GM","821188","Thu Oct 12 22:39:15 +0000 2017"
"592198","@AmazonHelp Thanks. And Amazon has access to mine my private conversations in my home?","@260147 1/2 Amazon takes your privacy very seriously. You can turn Cloud Cam off from within the Amazon Cloud Cam App. You'll see the small, green light on the device turn off. It only streams to the cloud when it detects motion.","592200","Thu Nov 30 05:29:24 +0000 2017"
"2303640","@115830 1 our of 2 parcels delivered today but my account says both were delivered. How can I find out where parcel is","@668437 Hi Catie. I'm sorry to hear you haven't received your order as expected! We'd like to help. Have you tried these steps to locate your item: https://t.co/rM1cARZarh? ^HC","2303640","Sun Nov 12 19:31:16 +0000 2017"
"2290413","Amigos de @116875 estoy muy tentado a comprar Battlefront 2 con ustedes en preventa, pero el ultimo pedido que hice llegó tres días tarde a pesar de que hice el pago por envío en 1 día! En el carrito dice que el juego se entrega el día de lanzamiento, es 100% seguro?","@576406 Scripturient, te hemos respondido aquí: https://t.co/hCvUBkiz3z, y hemos respondido tu DM. ^VM","2290413","Sun Nov 12 01:05:52 +0000 2017"
"2958666","@AmazonHelp Hi! Does Amazon.de happen to match this in price? I'd like to buy one, but would rather order it from Amazon :-) Thanks! https://t.co/PgkjfoQiQj","@145878 I am sorry, but that's not possible. We always offer our best prices :) ^BL","2958666","Wed Nov 29 19:45:45 +0000 2017"
"1210176","@115821 @51283 @126033 @51284 how useless people can't handle a delivery can't track given parcel not given at address","@404078 Sorry about your recent experience, please contact our support team here: https://t.co/rS49hgaADF, we'll be glad to help you. ^SY","1210176","Wed Oct 25 11:26:27 +0000 2017"
"633611","@116875 la entrega más rápida del universo 👌🏼 https://t.co/itqIJdgIBI","@270184 Parece que nuestros experimentos para viajar en el tiempo están funcionando. 😉📦⚡️ Son elecciones geniales, me encanta Vampire Weekend. 😍😱 ^KS","633611","Wed Nov 22 16:44:07 +0000 2017"
"2734348","@116090 Ummm, I did not order these. Wtf? https://t.co/grnrg11ln1","@766368 We're here to help! With Twitter, we have no access to any account or order information. Would there be any chance that this could be a gift?Iff not, please, reach us here: https://t.co/Q7Ftz6nj80 to address this. ^JE","2734348","Mon Nov 20 19:29:20 +0000 2017"
"1270312","@AmazonHelp OK. till then what should i do without a phone?who will compensate for inconvenience and harassment u guys did to me during festive season?","@417102 We've sent you an email correspondence to your registered email address. Please check. ^MO","1270310","Mon Oct 16 11:29:58 +0000 2017"
"1191318","なうぇすとまだ届かないんですけど😇😇しかもまだ出荷もされてない😇😇どういう事だ😇😇Amazonさん😇😇","@400014 失礼いたします。ご予約商品をできる限り発売日にお届けするよう努めておりますが、商品詳細ページに発売日当日お届け記載がある場合を除き、入荷状況や配送時間の関係上、発売日後に商品をお届けする場合があります。恐れ入りますが、お届け予定日までお待ちください HM","1191318","Wed Oct 25 07:31:30 +0000 2017"
"158738",".@115830 parcel arrived this aft with baggy packing, missing items bought for daughter's 6th on Sun. Not pleased! https://t.co/DCFgbHZXXp","@152492 Oh no! I'm sorry to hear that, Chloë. Please reach out to us here: https://t.co/JzP7hlA23B so we can review options together via phone or chat. ^MT","158738","Fri Nov 24 17:40:30 +0000 2017"
"2533878","@AmazonHelp Pedido nº 402-7746719-2590741 Regadera 1100 ml acero inoxidable (1 pieza) 
Vendido por Krinke2011","@721028 (2/2) este medio. ¿El pedido era gestionado por Amazon o por un vendedor independiente? ^KS","2533882","Mon Oct 30 13:09:26 +0000 2017"
"2807512","@128308 Product with beta software. Facing subtitle issue 4 last 15 days. Tech team unaware of soln.","@782986 May I know if the issue is with a particular title or with all the titles? ^SH","2807512","Wed Nov 22 03:45:52 +0000 2017"
"2285388","@664113 @119625 @AmazonHelp we want Bosch Season 3 in India, which is already released and completed in US. When can we get it? :/","@664112 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8. 1/2 ^RD","2285390","Sun Oct 29 05:43:42 +0000 2017"
"1105600","The best kind of gift to give. 💛📚 ty for quick delivery @115821 and ty for being a brilliant writer @76625. #leadersarereaders 🙌🏼 https://t.co/U8aPOuac8s","@380904 You are so welcome, Rebekah! Enjoy your books! ^BE","1105600","Mon Oct 23 23:00:46 +0000 2017"
"2953663","your service is useless @AmazonHelp","@815514 Hey Jack, I'm so sorry for the poor experience you've had with us! Without providing account or personal details, could you tell us what the original issue is? ^AR","2953663","Wed Nov 29 18:09:35 +0000 2017"
"1065649","@AmazonHelp Hi, I purchased an item and had chosen the EMI option. But my CC bill has the full amount. Kindly help.","@371603 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^RI","1065649","Mon Oct 23 14:30:07 +0000 2017"
"2291377","@115830 my amazon account has been closed someone used my name and now I can't make any accounts it keeps greeting closed this is unacceptable please follow up my DM I had a gift card balance of £32 I expect the £32 GBP to be in my account","@239972 Hi, sorry to hear that. Please call us on the number found here: https://t.co/zYVX1Qi29G so an agent can look into this for you. ^JJ","2291377","Sun Nov 12 10:46:10 +0000 2017"
"83421","@AmazonHelp Give me your mail id where i can forward mail regarding this query.....
My email id.... __email__ and contact me on 9879103664. 
And please dont provide me below id its not working.... https://t.co/CzaNRqtmu8","@134326 We've received your details and our team will get back to you with an update shortly. ^MN","83420","Thu Nov 30 14:45:53 +0000 2017"
"2516948","Went downstairs and found a big box with the first one &amp; other stuff. Aka not hand delivered. 

But don’t have the second. Never saw anyone. Now I have no gift for my sister @115821 

Maybe hand deliver to the right address https://t.co/6j1LzL9Bcd","@213009 We're here to help! I'm sorry you haven't received your second order. Could you tell us the carrier assigned to this delivery: https://t.co/Y5jpI9gRhE ^ML","2516948","Thu Nov 16 00:02:29 +0000 2017"
"179940","@AmazonHelp Can you tell me how many month/years will take to resolve the issue. If you not able to provide any support then don't sell any product","@158357 I'm sorry it is taking longer than expected. May I know if you have filled your details through the link provided above? ^SH","179939","Thu Oct 05 03:45:45 +0000 2017"
"765751","@AmazonHelp any reason why prime delivery of products showing as Monday? I ordered something on Friday thinking it would arrive today. Everything seems the same...","@303006 Sorry to hear of the delay. What date did you receive in your order confirmation email?^ES","765751","Sat Nov 25 09:02:34 +0000 2017"
"1349194","@AmazonHelp No, I live in Denmark. The postage is usually high, but I’ve never had to pay more for the item itself..","@434253 We'd like to take a look into this with you directly. For further assistance please click here: https://t.co/JzP7hlA23B ^TH","1349193","Sat Oct 28 12:04:03 +0000 2017"
"1075289","@AmazonHelp Services becoming worst. First 10 days U just make me wait 4 call back &amp; then From last 10 days I m getting dates for return of my phone.","@359367 We'd like to help, kindly send us your details through the link shared earlier and we'll reach out to you soon. ^MA","1075293","Mon Oct 23 16:23:27 +0000 2017"
"1129377","@AmazonHelp @115851 @115850 Finally u accepted ur fault n still cant help ur customer. Great job Amazon #sayNoToAmazon https://t.co/31vYta7nrU","@383795 I'm sorry about this. Could you please confirm responding to the correspondence from Social Media team? ^VN","1129376","Wed Oct 25 13:48:37 +0000 2017"
"2888194","@115850 @119356 Y is tht I am getting #HindiImposition SMS , been ur customer since 2014 n ths nevr happnd. #Hindi is not my language. Please rectify.. https://t.co/xgyUGdgYS2","@800863 Thank you for bringing this to our notice, Naveen. We'll get it checked by our team internally. ^SY","2888194","Tue Nov 28 13:03:25 +0000 2017"
"2985490","@AmazonHelp Got help with fraud on a/c. could not reset my p/word as it came up with error. Now finally got to send an email about it to you &amp; aparently I don't have an ac under my email. I have yrs of emails etc from you????? I also pay for prime. Please find my a/c!","@761050 We're unable to access account or order details if your account is currently on hold. I suggest working with our Account Specialists for more information. If you haven't received an e-mail from them, please reach out here: https://t.co/jzvkhdlrK5 ^NN","2985490","Thu Nov 30 06:33:17 +0000 2017"
"1653563","Amazon KindleのAndroidアプリがストアをブラウジングする時にバグっているっぽい。タッチの反応が無茶苦茶おかしい。","@504750 ご不便をおかけしております。お手数ですが、ご利用端末再起動や該当アプリの再ダウンロードをお試しいただき、改善がみられるかお試しいただけませんでしょうか。未改善の場合、お手数ですが以下よりお問い合わせください。https://t.co/J6YEizo6qC HM","1653563","Wed Oct 25 11:36:53 +0000 2017"
"1334294","@AmazonHelp Already been 4days.....no call, no update on same. Who is working.?","@145298 For any further concerns, you may reply to the email and we'll assist you accordingly. (2/2) ^SV","1334293","Sat Nov 04 18:44:51 +0000 2017"
"1366065","@AmazonHelp It's not my Amazon account I ordered it with, so would you like me to contact or have the account holder contact you. Thank you for your assistance though.","@438017 Hi, if you could get the account holder to contact directly and we can take a look.^ES","1366064","Sat Nov 25 12:43:45 +0000 2017"
"1615550","@AmazonHelp Not able to fill the form already given you the order id! You ask ur cheat Cuscare executives and courier agents !","@164808 Twitter being a social platform, we do not have access to your account. Kindly share the details via the secured link (1/3) ^MO","1615548","Sun Nov 05 13:59:52 +0000 2017"
